case_id,summary,status,time_to_solve,lat,lon,date_reported,location_desc
c49cebc3-c649-47b2-bc1d-b8a6966a174e,"Be create should the ago score tonight.","Under Investigation",5,83.5841045,-28.555674,2024-10-29,Whitemouth
c4b70db6-69ac-489d-8936-c81dc93966d3,"Spring recognize across my writer important democratic.","Under Investigation",82,-61.2124985,83.316412,2024-12-11,Dodsonport
c4b834a2-db71-4568-bfd9-c61e953c681c,"Reveal authority employee particularly.",Closed,65,78.7051865,29.114101,2024-05-25,Angelaport
c4dc1a6d-2ce6-4bc2-af04-5828d4d713a4,"Tough rock fast too trip right again prevent.",Closed,39,1.5615805,62.377195,2024-08-31,"West Robertstad"
c54173a8-0e48-4006-8909-dcb9fd4e2c28,"Both crime sound.",Closed,85,80.6402725,-156.073196,2025-05-08,"New Rebeccahaven"
c55045c9-7e60-4ab5-a2b8-2680b0e4ce13,"In machine open into.",Open,89,68.9150445,0.059333,2024-09-03,"South Terryshire"
c56749f9-6ac6-4d32-9846-1b731007776c,"Plant these than technology collection authority eye expert.",Open,16,56.6756765,-55.356817,2024-07-24,Thomasstad
c56f438e-9c84-4466-9f09-8e65834cece6,"Himself car over movement.","Under Investigation",17,2.0071165,-147.07341,2024-09-11,Nelsonberg
c58aeb74-189a-4146-8562-692083ccd676,"Myself score where relate scene ago.","Under Investigation",38,-71.6203395,76.208172,2024-06-26,"New Nathan"
c5cb2645-65bb-436e-a1b4-7fc74115b51f,"Similar team guess exactly dinner.","Under Investigation",74,62.609224,-125.006999,2025-04-14,"North Alejandro"
c5ff4e50-fb1c-408e-afe3-77e7302bd266,"Poor player art improve.",Closed,19,87.6298735,-100.098544,2025-05-19,Barrystad
c6320f3c-d09b-440f-8a84-1e34a8f57a78,"Later south prepare her catch huge compare.",Open,18,-78.268463,90.857604,2024-10-02,"East Nathanielville"
c667461b-6fe6-4f90-a457-decf3e69e017,"Whom three religious me report industry mind.",Open,27,77.2561055,91.960364,2025-02-17,Brookefurt
c6d6e9f8-d8b0-4f7b-adb0-3664c6c325e5,"Prove pick try nice then these.","Under Investigation",29,75.086545,65.342246,2024-11-09,Ericamouth
c7002e77-f235-4175-b19e-84fb00d5904e,"Southern number yeah week Mrs.","Under Investigation",22,-51.859694,-148.203495,2024-06-13,"Port Bradley"
c7384049-a85b-432a-81a6-5dc98817cac4,"All father for religious amount arm.",Open,41,-19.687398,-61.333215,2024-05-29,"East Tammie"
c768fe78-4538-4ece-9b75-1129c700b2d0,"Wait you wide production road main range seek.",Open,38,-33.038501,143.259044,2024-10-31,Jeffreytown
c7907fba-b3f4-4a68-a480-ea6aad3a9560,"Sometimes see around remain decision sister trip.","Under Investigation",84,-63.705156,-93.796409,2024-06-03,"Lake Reneeville"
c7cf1abf-b32d-490f-b43b-b73c61f7c020,"Bar relationship decide production federal leg responsibility wind.","Under Investigation",71,-86.3978955,-50.932696,2024-10-20,"Port Jennifer"
c7d4488e-41f7-428a-a9b0-2e98c69eaf19,"Politics cultural structure act Congress door other.",Open,83,76.6649485,-158.108439,2024-06-24,"Port Amybury"
c7fde1bb-b5d1-4324-bf91-b981593a61e9,"Through cover thing large sea economic.",Closed,34,18.84658,-130.580537,2024-09-04,Josephview
c89a147a-73b3-4cda-a7dc-e72c89ef3ce7,"Million shoulder central north couple drop power.","Under Investigation",9,-75.6853395,-47.153495,2025-04-29,Espinozabury
c8b8a00b-f329-4c9d-ba24-6f0e4e2c9541,"Brother especially or evening data skill.","Under Investigation",35,-37.516152,-74.293394,2024-08-10,Davidmouth
c966bb69-70b1-4974-ab3f-10b02340a1e5,"Dream discover tree show environment later.",Open,2,-40.3099315,-68.12119,2024-09-14,"Port Paula"
c97ceaa5-75d6-4269-837b-7afdd78878c5,"Computer star floor thing writer soldier simple.","Under Investigation",82,84.564025,102.319814,2025-04-03,"East Jasonville"
c9abf13a-8a4b-4af0-80c2-323abfde640a,"Western method wrong car wear paper.",Open,82,-32.163816,30.938381,2024-08-11,Parkburgh
c9cf0d55-c996-4ec5-a7ac-9040c385369a,"Morning enjoy so particular appear instead event.","Under Investigation",3,-31.401325,-91.472809,2024-05-28,Morrisside
c9ddf36d-55da-4567-a971-e8f8aecfe940,"Operation cell station involve keep.",Closed,84,-80.7417235,35.744843,2024-07-28,Aliciaburgh
c9e3dc45-2b3b-4774-b7ed-3eac4aaabf41,"Police sing establish machine consumer bring add develop.",Open,30,13.697799,-76.82347,2025-04-17,"Lake Pattyville"
c9ea2581-e8e7-431f-a6e2-d0e79371b31f,"Next rise keep family treat ball.","Under Investigation",54,-84.894183,-27.716796,2025-02-09,Scottfurt
c9fc7a8e-3c15-4541-915b-0e9a5a1e570d,"Meeting check help prevent.",Open,54,80.931561,-78.690867,2025-01-23,Johnsonside
ca00a4d6-5f55-4aef-ab52-c8ed72f35058,"Inside beat care time thought card.",Open,55,-64.5139105,58.903992,2024-08-27,"East Nathantown"
ca038f65-c5d9-4b46-a54e-0096e33c92fa,"Model sign home ground dog least.",Open,52,7.005679,-131.941416,2024-09-11,Mclaughlinhaven
ca19456f-5ed7-4c0e-9335-b6627ab8a69b,"Very manage force system feel her hotel ever.",Closed,80,44.316803,70.318216,2024-10-09,"North Jessica"
ca7de743-22e7-474d-9b3b-ae9cfaf2a32a,"Kid memory political garden.",Open,65,82.266271,-10.821782,2024-06-08,"South Nathan"
caa0dbb9-cc0d-4904-8eb9-18f6f5c97492,"Serve stay give modern south among politics.",Closed,7,-72.3762985,-35.217564,2024-10-06,Kingshire
cb1ec81e-31ac-4c1d-bec4-6d837f9323f7,"Among win capital.",Open,84,-68.815654,-136.44109,2024-06-06,Mercermouth
cb8fbe19-368c-435f-a914-5c96a4385617,"Defense wrong unit modern first value center.",Closed,50,-10.9421795,33.09819,2024-10-24,Wongburgh
cba7507d-4a6b-4daa-a011-756cb7571701,"Simple whatever condition benefit effect action.",Open,26,-7.483595,10.995521,2024-05-23,Rodneyshire
cbc9086d-064f-47a9-b279-7c7c94937a89,"Say company officer visit.",Open,71,88.370307,-136.956292,2024-09-21,Hallton
cc1db52a-d142-4c2b-929e-6491a4c27528,"Cold direction head free lawyer but Democrat couple.","Under Investigation",31,-81.650881,-173.281509,2024-10-31,Johnsonview
cca4d915-725d-4236-b359-d007a9070408,"Need today often as test program history.",Open,41,-25.3973185,-149.163309,2024-12-14,"West John"
ccee0ca5-20e0-4a23-aeeb-1e526e422125,"Force environment culture position hope season list.","Under Investigation",70,-82.2866605,140.589814,2025-02-18,Ianfurt
cd30c3eb-c72e-4dc1-95f3-bafd55194618,"Story energy better region oil record.",Open,66,70.9222815,-155.425452,2025-04-29,"West Elizabeth"
cd36c784-a3f4-4996-8a23-d9d38b136e03,"Above mother member.","Under Investigation",86,-4.2552185,-96.994118,2024-08-15,"South Michaelchester"
cd7288d2-f50c-49f5-a0b7-f339bda9e0ca,"Chance perform meet.",Closed,23,19.787378,-126.744953,2025-05-16,Torreschester
cd88d199-27a8-4c6a-b77e-35fb385cff31,"Thought charge relate crime investment.","Under Investigation",59,-84.892724,-109.458844,2025-02-21,"Lake Richard"
cd939899-1b55-4e10-aca1-953019c5bec2,"Mother oil task good realize thousand.",Open,43,-56.525396,-98.423458,2025-02-10,"North Amandaside"
cddd00b3-6933-407a-9e27-ef8e1f9da60a,"Offer not issue coach together rock.",Open,7,-75.4594615,-126.162317,2025-01-22,Howardport
cdea6d50-3886-46bc-a385-9d490c5c7c7e,"Over kind yeah bill share.",Closed,65,89.084793,-174.6294,2024-08-27,Roachberg
cdfabe1a-a421-4c4c-b214-5ba7564b65ec,"Great budget performance no bar.",Closed,50,62.439272,-38.657891,2024-11-22,Jeromeland
ce4f47bf-6e9f-4476-bb46-572320f3cb9d,"Hospital mother style policy trouble life reality guy.",Closed,33,29.5082255,56.653076,2024-11-22,Denisemouth
ce7ff7ad-3cf1-41e2-86b6-d3b95ac066ff,"Clear soldier look move computer.","Under Investigation",70,-36.369736,145.026475,2025-04-16,Kennethmouth
cef888de-6406-48bd-bba6-9c2766e4967a,"Opportunity fly rich the.",Closed,47,-88.3455265,-141.377193,2024-07-13,Juantown
cf24aa04-0e86-4f23-861d-52ae61bc26a2,"Series marriage standard example hair.","Under Investigation",54,-46.6118855,-82.824107,2024-12-17,"East Cynthiaside"
cf2d4e46-3ec7-49f7-b540-a3655a3e4b8e,"Point fire law learn scientist.","Under Investigation",33,-45.677883,113.099366,2024-11-23,"West Shirley"
cf90df9e-4b73-423d-a283-281738e48448,"Middle everybody serve son.",Closed,74,28.190851,-114.473386,2024-09-15,Joshuaberg
cf9919c5-92fc-4681-af0d-b663cac15f8f,"Article series certain.",Open,5,37.3385505,-150.255539,2025-03-21,"North Adam"
cfb58f2c-3522-471a-a405-72359dad8214,"Mrs lot school affect science financial responsibility city.",Closed,76,-24.3362165,72.08908,2024-08-12,Nicoleport
d010f8b5-ff3c-4048-8bd0-3e158e807f7d,"Fine choose deal drop none.",Open,13,-30.348946,-121.880336,2024-10-10,Kimberlyland
d01c1eec-2410-41f3-a334-f11d2fee176c,"Require oil protect source choice history see.",Open,28,-71.645735,156.819404,2025-04-13,"South Alyssa"
d07d143a-e7e3-4ef1-aa5a-ee45dc3ae2bd,"Win couple word nor guy certain.",Closed,73,57.1892135,8.222837,2025-04-30,"West Lauraland"
d0fe139a-4ee5-4d7a-983d-b8aeb85203f3,"Seat actually nation available.",Open,46,-38.7138565,-133.388214,2025-02-20,Brittanyville
d1781b33-24de-49d1-b992-5eb304d9616b,"I eight everyone enjoy national phone.",Open,42,-12.9929635,-7.961575,2024-10-11,Lukeland
d1a103f6-86bd-4a91-9c31-e82c9ed761c1,"Full worker yard.",Closed,27,87.132912,-13.709274,2024-05-27,Cassandrastad
d1e3085e-a1c6-4804-9889-4ba33683e8c7,"Security last when business without window.",Open,47,-14.2182795,141.043417,2025-03-12,"North Amy"
d20d47d3-0da0-40d0-876e-2f06ea84372f,"Peace imagine however television agency.",Closed,71,25.413421,31.310092,2025-01-04,"New Shirley"
d2c67e7b-512d-403d-bede-33cd65378913,"Indicate we live color season.","Under Investigation",47,-36.1243895,-4.056875,2024-10-17,Pricetown
d352686a-84c3-4dce-ad7f-b5f875511a2e,"Tree call skin human movement.","Under Investigation",14,-79.1109375,136.236836,2025-02-01,"New Robertton"
d36a273d-b360-49f2-a8ab-ca7ec5a728a0,"Society number will hard receive.","Under Investigation",44,-37.486446,47.424019,2025-05-18,"Lake Donna"
d37cd9b6-f7f7-422f-9f09-5616e789495c,"Government military alone coach could.",Open,43,-21.33924,36.590073,2024-08-11,Donaldshire
d399ce85-ae3d-4c34-8cf5-426e2b8c83b5,"Find heart firm firm address a body.","Under Investigation",89,68.428551,-127.318692,2025-05-17,"East Danielchester"
d39b0469-8c9f-4ffd-82fa-f8ba4c05ca08,"Cost focus PM center.",Open,27,-66.0538925,152.561411,2025-02-21,Tylerhaven
d39cdc14-ccbe-4106-b064-9af7e0a66e43,"Pretty usually institution movement.","Under Investigation",23,88.439398,90.458658,2024-11-04,Christinefurt
d4aaf3e5-fb60-46b6-84aa-e457d0f25424,"Unit coach allow some phone step quality.","Under Investigation",40,71.26859,-113.706095,2024-07-02,Haleville
d4ed1042-3fc2-454a-b7b6-72fe31dff834,"Nature figure run event.",Open,16,-17.9821155,146.641139,2025-02-15,"West Thomasfurt"
d4fb7595-3382-40dd-b563-77b19508f929,"Spring type give wonder form.","Under Investigation",65,25.8987555,173.590561,2024-05-27,Barajaston
d510ff9e-3be3-4210-8a5e-a2bca6f2e690,"Discuss boy gas training on party.",Closed,73,-67.8080455,122.62312,2025-04-08,"East Teresa"
d5175d3f-187d-45ad-ac06-423e5ca50170,"Seek do religious ever stay network major people.","Under Investigation",33,-89.1307795,-133.309453,2024-10-03,Birdmouth
d5e04ac0-e0d3-4eef-acd5-80b0e812284b,"Benefit performance study age final.",Open,43,18.969605,102.366348,2024-11-16,"East Curtis"
d62b6656-d092-43d9-b707-35d7eec3bd6b,"Through sound bank well sure.",Open,69,86.020772,52.975847,2024-09-22,"South Kimberlychester"
d6318969-9d17-47c8-bda4-8e80b9e42b0a,"Necessary that region ok scene relationship out picture.",Open,38,75.3015425,-132.830772,2024-10-12,"New Nicole"
d6a8e87c-73e6-4e87-87a0-f1d2d18d6653,"Join actually deal true technology its.","Under Investigation",39,-75.082052,-172.24229,2024-11-30,"North Kennethburgh"
d714fc23-0331-4c03-bfe3-b75f5e3c97c2,"May usually campaign nice would tend card.",Open,84,-20.8355345,-17.80524,2024-08-23,Hensleyland
d719074e-edae-4f82-9fa0-86725baf8e16,"Car but receive professional ball.",Open,6,-62.7953095,136.959283,2024-10-22,Jonesfort
d72ec6e6-4b54-4750-94cf-09cc472ab641,"Personal defense read want letter.",Open,5,-15.988939,-168.948953,2024-11-19,Angelaton
d734b5ca-ff70-4921-8123-2a0d671e0bac,"Less according other study off.",Closed,10,26.4208175,-70.037901,2024-11-28,"Port Roy"
d781d708-1acb-4f23-8c3d-61e0ef91c8c6,"Over image anyone.",Closed,61,-69.316316,78.943305,2024-07-23,Roseland
d7a4898d-3a6e-4868-91eb-49bfbac806b1,"Event his stand worker though interest.","Under Investigation",36,-88.2412095,-167.976981,2024-10-04,"Port Jerry"
d7a867f5-65bf-4c7c-a069-595a4e6104a4,"Southern Democrat official story debate quite him.","Under Investigation",63,9.8625815,34.638138,2025-04-22,"Lake Shawn"
d7b1dfda-f970-4cb0-a00b-24ae4948338c,"Toward under reality simple cultural about.","Under Investigation",81,-16.6338595,-130.521386,2024-11-30,Holtmouth
d7ff353b-608c-4c79-b105-3879f0cd736d,"Without public relationship window training.","Under Investigation",22,-12.804888,-33.010843,2024-08-26,Leechester
d806e464-ebd2-4072-a03f-92a450b3f826,"Beyond moment model.",Closed,25,-70.8732705,134.460375,2025-05-21,Richardsonburgh
d834af17-f08c-41bf-93be-7a79da2aecf2,"Tonight man them happen thousand mother education.","Under Investigation",4,6.463997,37.580896,2025-01-04,Cobbbury
d871ea61-cd2d-4ded-a04a-2f39d6e040c8,"College Republican civil ever hundred.","Under Investigation",48,-70.026017,-164.763144,2025-05-10,"North Heatherside"
d8723034-1ec1-48a6-a01a-9673a0d9acdd,"Certainly direction reduce especially.",Closed,49,-29.851261,-110.110802,2025-02-25,"Port Russellland"
d883833b-01ef-4d83-9361-8f1466c44ce2,"Game leave protect beat.","Under Investigation",7,-53.077183,82.140907,2025-01-24,Garciafort
d89fd336-743e-470c-8b81-eba595708af2,"And rather nature concern.",Closed,17,38.219029,42.159406,2024-05-25,Vincentshire
d8c05482-c620-4833-a1c2-2f37b0a8ea59,"Prevent serve reduce total budget test movement school.","Under Investigation",89,76.186168,-156.513624,2025-03-11,"Port Codyberg"
d8e7926a-42bd-45f6-9420-5e6533159229,"Form tonight take hope lay cost.",Open,67,-26.4361795,122.056759,2025-01-23,"East Vanessashire"
d91c856f-cdde-4cba-9b40-8e78ce0e2e8e,"Spend challenge level front kind citizen course.",Closed,41,-27.1866915,-169.70532,2025-03-29,Morenoland
d943edda-0be5-4c0d-9576-11ea7737166d,"High fish operation situation training box culture.",Closed,87,18.835253,-138.994282,2024-10-01,Gonzalezhaven
d948385a-8e51-4cfd-9b71-5ccc32e4bad7,"Commercial moment group suggest.","Under Investigation",3,67.129587,-99.169017,2024-12-28,Danaberg
d962d288-ffaa-491a-8868-5d9ce9c4f06e,"Letter moment base under they carry machine might.","Under Investigation",86,85.154385,128.21549,2024-10-08,Williamschester
d967d27f-1a46-47d8-b635-9b1131a26f72,"Sport child get firm sense.",Closed,27,11.569072,-31.302895,2025-01-14,"North Pamela"
d9bbd469-d1b1-4759-92f8-1b249bffad28,"Assume feel program wrong.","Under Investigation",83,-79.912502,-158.544712,2024-09-28,"New Hannah"
da62dc2c-b7d6-44c0-8e0c-eae11ddde5c4,"Hold everybody early generation glass finally.",Closed,23,17.918512,166.726819,2024-07-06,Chasemouth
db134b78-7cd8-4468-bd50-764ce8607e4b,"Join remember message yard single watch medical yeah.",Closed,90,-48.1760415,150.513044,2024-12-04,Nelsonhaven
db3334c8-9b09-44da-848d-ea98dbd5dd78,"If like fact fund understand spend town.",Closed,36,-55.7604405,-97.943332,2024-09-05,"East Jeremy"
db82c827-02cd-4559-8c52-432e50e198df,"Health prepare our hope street you song necessary.",Closed,88,0.351903,63.860015,2025-03-22,"Lake Angela"
dbcd68d0-6746-4a4c-8134-2dfca121b73a,"Husband fire draw green feel coach.",Closed,60,29.925283,-108.780649,2025-02-04,Robinsonhaven
dbcff6e7-3ee2-4c28-aead-a7ff4bc0b71f,"Teach fear police threat however order instead.","Under Investigation",18,-65.819977,164.270813,2025-05-02,Sanchezborough
dc06b1aa-6073-4ef1-8e7a-a725116bdc76,"Democratic moment can decision water minute.","Under Investigation",5,-59.4500445,-108.915671,2025-04-20,"New Rhonda"
dc1eba9e-5c2c-4b2d-b17d-e71700852b33,"Affect loss sound authority store door result just.",Closed,75,-79.7398755,33.824888,2025-02-24,Courtneyside
dc2955ee-3f49-49c0-b4ef-de7fa96bb900,"Resource unit stop feeling.",Closed,87,-17.2513975,141.734669,2024-12-09,"Lake Kevinchester"
dc3d57dd-cef7-466b-81ae-d5a5a5f579cb,"Common dream model worker send near child.","Under Investigation",69,-81.464414,17.96343,2024-08-01,"New Linda"
dc6f32ba-306c-4f04-9284-9c8a3c3f5108,"Physical yard standard success decision democratic blue.","Under Investigation",72,8.009503,154.448275,2024-12-30,Derrickchester
dd3f1548-9e98-4479-8502-74ebc2fc7d12,"Goal responsibility owner anyone research.","Under Investigation",78,-17.866105,-96.101625,2024-12-06,Aaronshire
dd596570-142d-4eed-92ee-f8e5f1a38907,"Near boy morning really chair.",Closed,86,74.112329,95.727607,2025-04-30,"Port Melissaburgh"
dd79b347-de5d-48cc-a63d-5a84b848850d,"Would figure participant door owner attack direction.","Under Investigation",40,-80.239923,135.514612,2025-05-19,"West Heathermouth"
dd8bab64-b25a-4e8f-9ccc-7265cd95a4dc,"Religious check space stage Mr idea necessary.",Open,78,-74.7926185,-27.934258,2024-11-11,"Port Matthew"
ddbcefc0-b177-4259-b53f-4b365bbd9556,"Space per activity above laugh attention.",Open,29,-12.2000115,-52.470995,2024-12-29,"New Samanthaborough"
ddf5e4d2-0331-4d88-8e65-331fe0412151,"Drive room voice whose since voice send.","Under Investigation",8,-13.3766745,-12.460411,2024-09-23,Dawnhaven
de50cbcb-b88d-4af4-95ec-ae9cf381ff16,"Buy experience performance.","Under Investigation",76,-24.926396,-25.499288,2024-09-15,Shepherdshire
de8884f0-4649-4bb6-b056-f58fd60e4900,"Party spring stock organization recognize question listen.",Open,35,-1.5176305,-67.29664,2025-01-24,Jamesberg
dfb7a35e-68b3-4eea-864e-c9b6e02bb5e8,"Would magazine need write.",Open,67,-64.8642005,137.178396,2024-12-15,Curryburgh
e024402d-fd84-4e1e-8f28-f27507d4fda6,"At yet figure language close.",Closed,79,-26.841467,-94.006959,2024-10-30,"South Jeremyfort"
e0244436-7b7c-47ba-8e23-c0e536a333bd,"Democratic break box none traditional.",Closed,58,-1.5863645,4.434453,2024-06-19,"Port Kayla"
e0324248-3563-47cd-97eb-959950eb8e7c,"Two police account.",Closed,6,25.126986,-8.516503,2024-08-21,Wilcoxstad
e06b02ea-7846-400e-ab68-5690764e1234,"Item ground exist tonight.",Open,14,-47.206667,-160.656968,2024-07-21,Ashleyfurt
e073659b-6ffc-41c9-aa0f-92556f1ea386,"When pass how price manager.",Closed,66,56.7383735,170.454802,2024-07-09,Howardville
e07e0d33-8ac7-4f33-bb52-6cb7ca81567f,"State seat continue computer.",Closed,3,50.5426075,-139.500025,2024-07-10,"West Charleston"
e0823b49-8273-4fa5-95d0-333fb74a455f,"Mind free scene state seem.","Under Investigation",51,-86.1305595,-170.357948,2025-02-15,"Lake William"
e0d6967f-d782-4a41-be4e-2ab8a51db5ca,"Always newspaper health hold third.",Closed,10,47.6752655,-1.603603,2024-07-20,Alyssafurt
e18f5f0b-29e0-4809-b433-fbd7f9b8e6fb,"About Republican black perform community wait.",Open,56,-25.0718645,-24.29808,2025-01-02,Blaketon
e1d81d48-6735-4f66-aad3-273972dbe4c3,"According must hear yet generation consider deal.","Under Investigation",35,66.6747395,-5.79558,2025-03-04,"North Billy"
e290955e-a35d-494a-ac29-e9ff803f4576,"Catch produce guy apply pull model.","Under Investigation",63,-9.508921,85.793646,2024-06-17,"Port Clintonshire"
e313b9d3-c970-469d-a02d-1cfc86a5248b,"Owner difficult other protect without defense.","Under Investigation",22,86.881956,26.472055,2025-03-24,Kochchester
e3723fee-f4d0-4beb-97b5-fbc0a39b559e,"Single painting usually worry.","Under Investigation",69,-68.6066455,34.894128,2024-08-04,"Lake Jeffreyhaven"
e3adf871-9572-45bc-8ec9-179164108b6b,"Surface up four in road challenge cell.",Open,83,-55.626482,-177.141364,2024-09-13,Charlenemouth
e427e589-8086-411e-be65-1380594412f7,"Hot a require opportunity traditional establish.",Closed,53,-86.259818,-38.325354,2024-08-09,"East Abigailtown"
e462117c-6abe-438a-b8f5-62e53ccea3d6,"Home east coach product miss what wait.",Open,24,-26.1765395,175.546165,2024-08-21,Markmouth
e4aa3c23-5292-4a5f-a0da-8e90ad5d805c,"Institution law fast resource.",Closed,77,-63.5240295,-44.136709,2024-06-19,Tracychester
e53a72eb-8f11-4801-aed3-359487ec4b9a,"Congress require for less.",Closed,77,-55.0363765,-135.811606,2024-10-27,Jamesberg
e53ff3c4-e679-4736-870d-717f9756abcf,"Clear case direction personal control sit civil practice.",Open,51,70.233649,-60.345705,2025-05-13,Jimmyhaven
e5aec5c9-9cf0-4910-8c35-af53e9767852,"Institution top able after company.",Open,5,-69.3280975,6.70414,2025-01-21,"North Robertport"
e5d78c22-67b8-46cf-96a8-91fe856c4bc9,"Want citizen majority wrong town grow as.",Closed,82,0.4835185,-36.330096,2025-05-08,"New Daisy"
e5fccd21-0c64-4f52-ab57-1624d3a6f298,"Dog form table relate fight sport speak tough.","Under Investigation",77,86.6692995,63.613889,2024-09-19,"North James"
e69591fc-bcbf-4fe4-83ae-b1bf11ef1ab4,"Nice result why possible matter wish alone.",Closed,74,-48.2156575,135.331839,2025-01-14,Jamesberg
e6a1eabd-f40c-45ce-880d-0488e5d6d64f,"Manager town plant look accept.",Open,43,62.3632045,-106.513996,2024-09-26,"West William"
e6c36888-baaa-4c3b-b89d-5972bf241150,"Believe senior main dream receive.",Closed,71,55.079979,93.435485,2024-12-06,Danielleton
e7519d25-1dca-40ec-bb22-34879cbf346b,"History his own away upon expect statement.",Closed,49,22.8558845,154.570096,2025-01-27,"South Aaronstad"
e785d28b-41ce-42ff-9e3c-3b0f705e395f,"In policy right language.",Open,86,-35.447973,101.547348,2025-01-05,Millerfurt
e78fea07-a813-45ab-80bb-77a8aa4f0730,"Stand better knowledge man nothing billion it.",Closed,72,-72.764372,-60.981112,2024-06-04,"Port Barbara"
e7b290f5-ad3b-4f80-b16f-69f3ba14cd4b,"Building own carry other natural animal.",Open,24,-18.427523,-141.34673,2024-06-27,Lisahaven
e7d8b6e2-f47c-45dc-b7a4-8e82e8886df3,"Likely record attention high.",Closed,43,21.039423,-161.049921,2024-07-20,"Lake Stephanie"
e83e49be-67b3-4922-8808-15a7b3e1e2a0,"Sea although might window various.",Closed,28,-88.4070045,154.066502,2025-01-27,"New Christine"
e855c906-de1d-4524-a4ba-ade1e586ae9a,"Common travel phone thousand you side beautiful.",Open,89,-55.1498875,157.508917,2024-09-30,"East Jasonborough"
e85d9454-b378-45bc-9c97-4a5a29b196ce,"Participant someone truth sign know speech.",Closed,60,-14.3579615,-91.922536,2024-10-30,Smithport
e85db73d-2b9a-4c68-83d3-8e39faa171c0,"Again that yet why.",Open,54,-61.3859525,-29.929248,2025-04-06,Jamesstad
e8a1b7bb-f85d-4a4b-8cb1-b1b0f671ee84,"Conference second for.","Under Investigation",20,-46.29607,-159.013267,2024-08-03,"Lake Petertown"
e954bb86-16b1-4505-a184-3b8391d7652c,"Agree road day space.",Open,60,66.7711965,84.153703,2025-01-09,Bradshawtown
e99afbea-3acf-4c5f-b83f-4b3386836b16,"Current stage first matter wide address.",Open,6,46.8183595,-0.847407,2024-08-04,Cliffordshire
e9a621aa-3a6a-46d8-8c14-332684ff0de3,"Artist actually out speech mother.","Under Investigation",70,-42.5363605,149.789768,2025-04-03,Johnsside
e9d9986f-19f3-4df3-98fe-d3e57467bba7,"Industry situation successful.",Open,6,77.7025285,-85.845935,2024-09-04,"West Shawnhaven"
ea085184-d51a-4fca-9d1d-74df4d3dbd19,"Role figure suggest question wrong around special.",Open,27,-30.268387,-72.597891,2025-02-07,Tiffanybury
ea224b06-e8aa-4c64-a773-04ab46d90767,"Event worker provide wrong.",Open,11,17.3299275,-140.774364,2024-11-20,"Lake Suzanne"
eac40e4f-de3b-4440-8455-a4885829b388,"While international hotel book also section us.","Under Investigation",29,-87.103363,-106.529955,2025-03-18,"South Davidton"
eb1d7c48-dd5f-4e4d-ae70-de12822d9201,"Need go newspaper everybody relationship catch board parent.",Closed,32,41.117261,66.012048,2024-08-01,Rachelville
eb8133de-e220-472e-839e-2cad90c9e03f,"Ask near protect but become evening modern.",Closed,42,8.3921275,22.605198,2024-06-27,Boonefurt
ebf65036-1d91-4dad-8d81-542460242f85,"Mention could woman personal response while.",Open,8,-31.4882545,100.289883,2024-09-12,"Lake Angela"
ec08b164-1792-4034-a4ce-d1a651ba3aa8,"Growth add hit fly.",Closed,4,-63.599783,69.197151,2025-04-08,"Port Eduardo"
ec4507ad-4646-4564-b167-b4bf491cfa02,"Scene less trouble thought.","Under Investigation",50,-22.047352,-61.173971,2024-07-04,Fryeview
ec92b03e-35aa-47e7-a464-f180e5f74d06,"Man bar catch whom born need fast.","Under Investigation",1,-30.7902615,23.835992,2024-06-12,"North Angela"
ed675733-62a4-434d-bb41-1eb39e54b29a,"Single data particularly Democrat detail.",Closed,61,56.263655,-141.338278,2024-08-16,"East Davidville"
ee409f8b-db60-4b72-a446-334141de183a,"Room this oil property head every design.",Open,24,-57.891432,-91.689611,2025-04-15,Luceroberg
eebf3e4f-cbe3-4d0c-acc0-826346a98172,"Almost hair factor I.",Open,31,-49.8962315,-128.817932,2025-04-13,Riverachester
ef05ad17-6f7c-4b6a-8b39-b855cab915fe,"Window light color mother.",Open,9,70.7392765,132.083629,2024-10-25,"East Thomasberg"
ef974c1a-7747-4150-9502-62ecf0caaa16,"Compare positive end recognize hour hope resource.",Open,83,-81.1830535,-3.501158,2024-05-29,Jonathanville
efa0e526-9672-421f-acc4-1dcc40b5bda3,"Today difficult source senior.",Closed,80,28.730407,-79.242207,2024-06-22,"South Amber"
f0363841-650e-470b-8816-6c8d1ab8dbce,"Summer eight civil.",Open,73,31.0478065,132.273413,2025-04-30,Michaelmouth
f0a91107-7917-43ee-a4d1-4608492ae9f3,"Worry thought above speak free often tell among.","Under Investigation",69,49.52971,-140.020353,2025-04-07,"New Malloryburgh"
f14a9cd0-7e5a-489c-abcb-50f8f5fe199d,"Partner take month spring lawyer sit center.",Open,12,-46.320689,-60.538327,2024-09-04,"North Randallland"
f173caf5-993b-451d-bce9-c4f782d3b673,"Give fish special big.",Open,63,-57.3622,109.744406,2024-06-29,"Port Donaldland"
f1a0791b-79a9-4477-b016-11048e41391b,"Arrive purpose role member.",Open,32,-68.427787,-29.355902,2024-09-18,Michaelport
f1f8af87-fd00-4ade-8c31-7efb65dacda4,"Blood recognize free attention attention role.","Under Investigation",17,-57.663292,31.142743,2025-02-10,Courtneymouth
f226b04b-db99-473a-8775-05e052c1066e,"Certain option still mother difference recognize.",Open,5,-22.3275425,108.365317,2024-09-05,"West Cynthia"
